frame,timestamp_sec,class,confidence,x1,y1,x2,y2
372,15.499,no-helmet,0.4325,655.5,266.92,682.07,292.34
373,15.541,vest,0.8491,639.21,292.95,701.16,373.82
373,15.541,vest,0.8239,562.19,288.04,626.83,369.54
373,15.541,helmet,0.8098,583.94,256.44,614.85,284.56
373,15.541,boots,0.5085,661.16,434.8,682.39,455.1
373,15.541,no-helmet,0.4256,654.93,266.97,681.35,292.14
374,15.583,vest,0.8488,639.07,293.58,701.49,374.66
374,15.583,vest,0.8242,562.29,287.75,627.39,369.99
374,15.583,helmet,0.8101,583.2,255.88,614.65,284.44
374,15.583,boots,0.558,661.7,434.95,682.92,455.23
374,15.583,no-helmet,0.5042,653.93,267.22,680.86,292.66
375,15.624,vest,0.8494,639.04,293.93,701.65,375.48
375,15.624,vest,0.8249,562.17,287.53,627.98,370.63
375,15.624,helmet,0.8103,582.63,255.44,614.25,284.04
375,15.624,boots,0.5911,662.47,435.18,683.11,455.18
375,15.624,no-helmet,0.5512,653.63,267.39,680.7,293.01
376,15.666,vest,0.853,638.96,294.57,701.34,376.17
376,15.666,vest,0.8237,562.45,287.46,628.18,371.47
376,15.666,helmet,0.8083,582.22,255.61,613.79,283.75
376,15.666,boots,0.5906,662.72,435.09,683.14,454.91
376,15.666,no-helmet,0.5452,653.36,267.89,680.38,293.38
377,15.708,vest,0.8602,638.47,295.3,700.83,377.63
377,15.708,vest,0.826,561.67,287.84,628.2,371.69
377,15.708,helmet,0.8098,580.9,255.78,612.88,284.82
377,15.708,boots,0.5496,663.28,434.96,682.98,454.53
377,15.708,no-helmet,0.4668,652.74,268.26,679.43,293.72
378,15.749,vest,0.866,637.77,296.34,700.5,378.64
378,15.749,vest,0.8294,561.56,288.41,626.97,371.08
378,15.749,helmet,0.8176,579.8,256.03,611.65,285.83
378,15.749,no-helmet,0.4991,651.95,268.5,678.66,294.72
378,15.749,boots,0.4781,663.8,434.54,683.06,454.33
379,15.791,vest,0.8742,636.94,297.15,699.56,378.53
379,15.791,vest,0.8341,561.37,289.04,626.11,371.86
379,15.791,helmet,0.8141,578.78,256.79,610.31,286.98
379,15.791,no-helmet,0.523,651.4,270.29,679.05,296.49
380,15.833,vest,0.8782,636.54,297.51,698.73,378.53
380,15.833,vest,0.8308,561.5,290.35,624.14,374.32
380,15.833,helmet,0.801,578.31,258.05,608.21,287.99
380,15.833,no-helmet,0.5109,650.5,270.07,678.22,296.56
380,15.833,boots,0.4756,663.38,434.22,683.4,453.73
381,15.874,vest,0.8731,636.01,297.33,697.9,378.56
381,15.874,vest,0.834,560.51,291.62,623.05,375.5
381,15.874,helmet,0.7825,576.02,258.86,605.74,288.24
381,15.874,boots,0.4605,664.22,433.56,683.24,454.11
381,15.874,no-helmet,0.4373,649.32,269.55,676.79,295.91
382,15.916,vest,0.87,635.33,296.15,697.4,378.56
382,15.916,vest,0.8368,559.35,291.55,622.37,375.93
382,15.916,helmet,0.8038,574.18,258.82,603.95,288.34
382,15.916,no-helmet,0.5825,647.59,267.7,674.76,293.73
383,15.958,vest,0.8655,634.35,295.42,697.03,378.19
383,15.958,vest,0.8395,557.11,291.61,621.33,376.32
383,15.958,helmet,0.8174,572.18,258.38,602.26,288.03
383,15.958,no-helmet,0.7119,646.28,267.18,673.66,292.78
384,15.999,vest,0.8621,633.0,294.81,696.9,378.13
384,15.999,vest,0.8401,556.13,291.2,620.25,376.39
384,15.999,helmet,0.825,570.64,257.55,600.67,286.55
384,15.999,no-helmet,0.751,645.78,267.03,673.14,292.63
385,16.041,vest,0.8619,632.14,294.13,696.78,377.57
385,16.041,vest,0.8495,554.53,290.65,619.71,375.51
385,16.041,helmet,0.8253,569.36,256.29,599.46,285.36
385,16.041,no-helmet,0.7752,645.61,266.41,672.54,292.04
386,16.083,vest,0.856,631.63,293.4,696.77,377.41
386,16.083,vest,0.8488,551.49,289.79,617.99,375.36
386,16.083,helmet,0.8178,567.68,255.17,598.52,284.3
386,16.083,no-helmet,0.7711,645.16,265.5,672.28,291.55
387,16.124,vest,0.8552,630.57,292.46,697.83,377.49
387,16.124,vest,0.8436,549.72,289.12,616.74,375.57
387,16.124,helmet,0.812,566.35,254.3,598.16,283.67
387,16.124,no-helmet,0.7651,644.84,264.64,672.11,290.55
388,16.166,vest,0.8543,630.38,291.8,697.69,377.43
388,16.166,vest,0.8422,548.8,288.52,616.79,375.79
388,16.166,helmet,0.8032,566.02,253.51,597.64,282.41
388,16.166,no-helmet,0.7637,644.99,264.24,672.23,289.89
389,16.208,vest,0.8553,629.78,291.42,697.23,377.67
389,16.208,vest,0.8368,547.78,287.99,616.66,375.36
389,16.208,helmet,0.7915,565.21,252.08,597.15,281.43
389,16.208,no-helmet,0.7726,645.13,263.31,672.63,289.58
390,16.249,vest,0.8542,629.14,291.47,697.0,378.53
390,16.249,vest,0.8357,546.0,287.59,616.14,375.46
390,16.249,helmet,0.7789,564.08,251.24,596.77,280.69
390,16.249,no-helmet,0.7756,645.59,263.25,673.01,289.57
391,16.291,vest,0.8527,628.53,291.59,696.91,379.39
391,16.291,vest,0.8366,544.04,287.24,614.62,375.26
391,16.291,no-helmet,0.7745,646.12,263.16,673.42,289.77
391,16.291,helmet,0.7719,563.73,251.02,596.55,280.56
392,16.333,vest,0.8522,627.98,292.43,696.96,379.91
392,16.333,vest,0.8418,542.5,286.96,614.46,375.39
392,16.333,no-helmet,0.7746,647.0,263.87,674.29,290.55
392,16.333,helmet,0.7716,563.28,250.78,596.95,280.41
393,16.374,vest,0.8483,627.92,293.57,696.12,381.27
393,16.374,vest,0.8464,541.75,287.47,614.29,375.19
393,16.374,no-helmet,0.7778,648.36,265.22,675.03,291.12
393,16.374,helmet,0.7697,562.99,250.67,596.92,280.49
394,16.416,vest,0.861,627.83,294.17,696.41,383.1
394,16.416,vest,0.8428,541.58,287.76,614.01,376.25
394,16.416,helmet,0.7701,563.09,250.68,596.93,280.41
394,16.416,no-helmet,0.766,649.67,265.53,676.65,291.61
395,16.458,vest,0.8661,628.04,295.4,697.25,383.69
395,16.458,vest,0.8363,541.31,287.62,613.61,377.63
395,16.458,helmet,0.7692,563.11,250.75,597.03,280.55
395,16.458,no-helmet,0.7557,651.27,266.23,678.11,292.65
396,16.499,vest,0.8602,628.6,296.45,698.12,384.68
396,16.499,vest,0.8376,541.36,288.81,614.34,379.5
396,16.499,helmet,0.775,563.29,250.97,596.87,281.24
396,16.499,no-helmet,0.7397,652.78,266.74,679.81,293.54
396,16.499,boots,0.5437,645.1,443.17,664.89,466.24
396,16.499,boots,0.5415,667.65,457.89,693.76,480.91
397,16.541,vest,0.8641,631.15,295.62,699.23,385.19
397,16.541,vest,0.8357,540.71,290.08,614.21,381.54
397,16.541,helmet,0.7921,564.04,252.07,597.96,282.74
397,16.541,no-helmet,0.7337,654.41,265.74,683.46,293.11
397,16.541,boots,0.6968,645.32,441.28,665.5,466.55
397,16.541,boots,0.5202,667.49,460.09,690.9,482.96
398,16.583,vest,0.8753,632.27,294.58,700.45,384.96
398,16.583,vest,0.8384,540.44,290.9,614.77,382.83
398,16.583,helmet,0.8002,565.11,252.75,599.19,283.48
398,16.583,no-helmet,0.7385,655.62,264.8,684.12,293.5
398,16.583,boots,0.7149,645.26,440.92,665.31,466.74
398,16.583,boots,0.4487,667.62,460.55,690.77,483.08
399,16.624,vest,0.8813,633.17,293.36,701.62,384.16
399,16.624,vest,0.8407,540.31,291.42,615.19,383.03
399,16.624,helmet,0.799,565.85,252.72,600.34,283.5
399,16.624,no-helmet,0.7378,657.0,263.34,685.68,292.5
399,16.624,boots,0.7114,645.46,440.6,665.59,466.89
399,16.624,boots,0.4376,667.82,460.71,690.44,482.91
400,16.666,vest,0.8779,633.68,292.53,702.99,384.06
400,16.666,vest,0.8441,540.56,291.24,615.92,383.26
400,16.666,helmet,0.7913,566.85,252.28,601.27,282.65
400,16.666,boots,0.7301,644.86,439.72,665.64,467.18
400,16.666,no-helmet,0.7277,658.03,262.79,686.4,291.52
400,16.666,boots,0.4148,667.66,460.18,690.41,482.65
401,16.708,vest,0.8682,634.29,292.08,705.06,384.26
401,16.708,vest,0.8484,541.2,290.83,616.75,382.71
401,16.708,helmet,0.7715,567.41,251.31,602.56,282.15
401,16.708,no-helmet,0.7244,658.49,262.26,686.88,290.93
401,16.708,boots,0.7244,644.71,439.18,666.17,468.22
401,16.708,boots,0.4372,667.83,459.71,690.29,482.73
402,16.749,vest,0.8471,635.46,291.38,706.92,384.31
402,16.749,vest,0.8466,541.11,289.9,617.45,382.24
402,16.749,helmet,0.7746,568.15,249.84,604.06,280.83
402,16.749,boots,0.7349,645.17,439.35,665.54,470.06
402,16.749,no-helmet,0.7236,659.04,262.17,687.39,290.89
402,16.749,boots,0.416,667.74,459.34,690.4,482.6
403,16.791,vest,0.8429,540.96,288.83,617.86,381.32
403,16.791,vest,0.8418,636.63,290.69,708.57,383.99
403,16.791,helmet,0.7901,568.92,248.68,604.52,279.99
403,16.791,boots,0.7318,646.03,443.67,665.55,472.72
403,16.791,no-helmet,0.7159,659.42,261.79,687.61,290.55
404,16.833,vest,0.843,637.5,290.42,710.22,384.44
404,16.833,vest,0.8422,540.8,287.71,618.7,381.11
404,16.833,helmet,0.7968,569.22,247.79,605.18,279.62
404,16.833,no-helmet,0.7089,659.47,261.53,687.69,289.93
404,16.833,boots,0.7074,646.26,447.45,666.04,475.99
405,16.874,vest,0.8457,637.76,290.2,712.02,384.9
405,16.874,vest,0.8432,540.82,286.94,619.62,381.25
405,16.874,helmet,0.8018,569.15,246.7,605.17,279.17
405,16.874,boots,0.7076,645.53,452.48,665.45,480.49
405,16.874,no-helmet,0.7069,659.24,261.25,687.65,289.49
406,16.916,vest,0.8467,637.72,290.23,713.17,385.62
406,16.916,vest,0.8442,541.41,286.31,620.49,381.7
406,16.916,helmet,0.816,568.94,245.24,604.55,277.85
406,16.916,no-helmet,0.7023,659.24,261.29,687.73,289.65
406,16.916,boots,0.4087,645.95,455.57,668.77,484.65
407,16.958,vest,0.848,637.93,290.74,714.0,386.57
407,16.958,vest,0.8468,541.88,285.7,621.33,381.71
407,16.958,helmet,0.8206,568.5,244.01,604.61,277.15
407,16.958,no-helmet,0.7045,659.13,261.36,687.86,290.09
408,16.999,vest,0.8556,637.75,291.83,714.21,387.3
408,16.999,vest,0.8495,541.93,285.45,621.9,381.81
408,16.999,helmet,0.8213,568.05,243.32,604.13,276.7
408,16.999,no-helmet,0.7079,658.97,261.65,687.66,290.67
409,17.041,vest,0.8642,638.13,292.81,714.47,388.01
409,17.041,vest,0.8542,541.81,285.45,622.23,382.59
409,17.041,helmet,0.8228,567.56,243.15,603.32,276.55
409,17.041,no-helmet,0.7276,658.48,261.78,687.05,290.89
410,17.083,vest,0.8611,638.1,293.74,714.65,389.63
410,17.083,vest,0.8543,542.16,285.64,622.66,383.99
410,17.083,helmet,0.8177,566.85,243.08,602.89,276.68
410,17.083,no-helmet,0.7334,658.09,262.06,686.79,290.98
410,17.083,boots,0.4311,555.63,467.58,578.46,493.52
411,17.124,vest,0.8583,638.71,294.29,714.78,391.25
411,17.124,vest,0.8542,541.3,285.93,622.75,385.34
411,17.124,helmet,0.8133,565.55,243.15,602.61,277.1
411,17.124,no-helmet,0.7529,657.47,262.16,686.52,291.67
411,17.124,boots,0.4545,553.98,476.68,578.03,497.01
412,17.166,vest,0.8604,541.8,286.09,622.94,385.24
412,17.166,vest,0.856,637.38,295.5,713.38,391.29
412,17.166,helmet,0.811,564.46,243.72,601.59,277.43
412,17.166,no-helmet,0.7484,656.62,262.42,686.19,292.22
412,17.166,boots,0.6602,552.08,476.78,578.55,500.24
413,17.208,vest,0.8626,540.86,287.11,622.75,387.09
413,17.208,vest,0.8568,637.45,295.54,712.84,391.03
413,17.208,helmet,0.8069,563.22,244.54,601.07,278.65
413,17.208,no-helmet,0.7459,655.34,262.42,685.56,292.24
413,17.208,boots,0.719,548.7,477.1,578.03,503.38
413,17.208,boots,0.4027,578.96,469.44,603.18,489.5
414,17.249,vest,0.8616,541.3,287.92,621.9,387.8
414,17.249,vest,0.8581,636.6,294.87,712.51,390.53
414,17.249,helmet,0.7863,561.18,245.11,599.71,279.88
414,17.249,no-helmet,0.7316,653.93,262.0,684.02,291.52
414,17.249,boots,0.6654,547.65,478.55,577.63,504.35
415,17.291,vest,0.8655,540.12,288.77,620.96,389.35
415,17.291,vest,0.8575,635.72,293.75,711.86,390.36
415,17.291,helmet,0.7755,560.19,245.34,598.1,280.19
415,17.291,no-helmet,0.755,652.95,261.19,682.86,290.28
415,17.291,boots,0.5079,547.21,481.45,577.72,506.62
416,17.333,vest,0.8623,538.8,289.82,620.31,390.77
416,17.333,vest,0.8535,634.89,292.57,711.25,390.61
416,17.333,no-helmet,0.7756,651.92,259.11,682.74,289.59
416,17.333,helmet,0.7676,558.24,245.84,596.4,280.77
416,17.333,boots,0.4975,549.19,484.07,578.75,508.86
417,17.374,vest,0.8586,537.5,290.19,620.07,392.44
417,17.374,vest,0.855,633.74,291.02,710.83,391.02
417,17.374,helmet,0.7791,556.09,245.82,595.31,281.4
417,17.374,no-helmet,0.7732,651.41,257.73,682.74,288.39
417,17.374,boots,0.476,550.84,486.66,578.45,511.14
418,17.416,vest,0.8573,536.16,289.34,619.03,392.58
418,17.416,vest,0.8571,632.75,290.32,711.11,391.09
418,17.416,helmet,0.7999,554.24,244.56,594.35,280.25
418,17.416,no-helmet,0.778,651.39,256.56,682.65,287.77
418,17.416,boots,0.4771,551.87,488.2,577.95,511.88
419,17.458,vest,0.8578,631.89,289.52,711.51,391.03
419,17.458,vest,0.8566,535.08,288.54,617.25,391.84
419,17.458,helmet,0.8141,552.79,243.09,592.5,278.7
419,17.458,no-helmet,0.7602,651.28,255.12,683.08,287.14
419,17.458,boots,0.4627,652.1,477.0,676.54,502.64
420,17.499,vest,0.8572,631.18,288.84,710.84,390.91
420,17.499,vest,0.8542,533.45,287.46,616.36,391.5
420,17.499,helmet,0.8248,550.92,241.56,589.89,277.01
420,17.499,no-helmet,0.7474,651.32,254.15,683.62,286.25
420,17.499,boots,0.6403,651.41,477.47,676.1,502.48
421,17.541,vest,0.8599,631.07,288.6,709.82,391.5
421,17.541,vest,0.8581,530.49,285.21,615.42,391.43
421,17.541,helmet,0.824,549.61,239.14,587.38,274.59
421,17.541,no-helmet,0.7386,652.04,253.13,685.01,285.98
421,17.541,boots,0.6568,650.27,476.41,673.91,502.7
421,17.541,boots,0.4342,675.27,468.27,696.53,494.26
422,17.583,vest,0.8626,528.54,284.05,614.91,391.11
422,17.583,vest,0.8614,631.03,288.99,709.85,392.24
422,17.583,helmet,0.8124,548.49,238.03,586.89,273.81
422,17.583,no-helmet,0.7281,652.55,253.17,685.74,286.43
422,17.583,boots,0.661,650.58,476.19,673.93,503.31
422,17.583,boots,0.5065,675.52,471.15,700.29,500.91
423,17.624,vest,0.8693,527.91,283.54,614.31,391.05
423,17.624,vest,0.8623,631.19,289.4,709.88,393.38
423,17.624,helmet,0.7988,547.59,237.29,587.1,273.05
423,17.624,no-helmet,0.7287,652.81,253.32,686.01,286.86
423,17.624,boots,0.6882,650.51,476.06,674.08,502.93
423,17.624,boots,0.4546,550.83,490.73,578.06,513.38
423,17.624,boots,0.4282,676.69,477.23,703.15,510.64
424,17.666,vest,0.8699,526.41,282.74,613.92,390.53
424,17.666,vest,0.8636,631.37,290.26,710.22,394.22
424,17.666,helmet,0.7903,547.75,236.11,587.16,272.4
424,17.666,boots,0.7653,650.8,476.06,674.61,503.07
424,17.666,no-helmet,0.7297,653.53,253.74,686.53,287.54
424,17.666,boots,0.605,677.34,480.65,704.97,514.4
424,17.666,boots,0.4726,551.41,491.08,577.44,512.87
425,17.708,vest,0.8695,525.39,281.89,613.05,390.15
425,17.708,vest,0.8651,631.39,291.37,711.72,396.16
425,17.708,boots,0.828,651.62,475.94,675.84,502.57
425,17.708,helmet,0.7905,547.69,235.04,587.08,271.79
425,17.708,no-helmet,0.7349,654.4,254.74,687.41,289.21
425,17.708,boots,0.6854,680.92,485.92,710.66,518.45
425,17.708,boots,0.4451,552.23,490.54,576.87,512.85
426,17.749,vest,0.8713,524.92,281.6,613.08,391.13
426,17.749,vest,0.8641,631.92,292.88,712.89,398.31
426,17.749,boots,0.815,651.91,475.82,674.8,502.34
426,17.749,helmet,0.7881,547.95,234.29,587.47,271.14
426,17.749,no-helmet,0.7195,656.15,256.47,688.22,290.44
426,17.749,boots,0.7101,552.16,490.22,577.61,512.92
426,17.749,boots,0.664,578.44,477.78,603.32,510.18
426,17.749,boots,0.5299,681.78,489.24,714.51,522.29
427,17.791,vest,0.8719,524.33,281.68,612.61,390.89
427,17.791,vest,0.8621,633.81,294.18,713.92,399.45
427,17.791,boots,0.803,652.1,475.26,674.83,502.34
427,17.791,helmet,0.7872,548.52,233.78,587.86,270.78
427,17.791,no-helmet,0.7092,658.27,256.94,690.07,290.57
427,17.791,boots,0.6946,552.18,490.21,578.17,513.15
427,17.791,boots,0.5882,577.75,485.71,602.85,515.45
427,17.791,boots,0.5791,681.4,489.7,715.33,524.78
428,17.833,vest,0.8736,524.21,282.11,612.85,392.06
428,17.833,vest,0.8656,635.39,294.51,715.86,399.78
428,17.833,boots,0.8115,652.65,474.28,676.76,502.3
428,17.833,helmet,0.7899,548.79,233.68,588.49,270.92
428,17.833,no-helmet,0.7055,660.18,257.68,692.57,289.96
428,17.833,boots,0.7021,552.32,489.61,577.97,513.18
428,17.833,boots,0.6885,576.83,489.38,604.05,521.66
428,17.833,boots,0.6584,680.81,491.1,711.71,527.04
429,17.874,vest,0.8726,524.09,282.65,613.01,392.89
429,17.874,vest,0.8701,636.34,294.39,718.32,400.96
429,17.874,boots,0.8161,652.55,473.73,676.87,502.54
429,17.874,boots,0.7984,680.23,491.29,706.52,527.27
429,17.874,helmet,0.7971,548.56,233.62,589.44,271.34
429,17.874,no-helmet,0.7431,661.5,256.72,694.39,289.79
429,17.874,boots,0.683,552.43,490.15,578.55,514.32
429,17.874,boots,0.6167,572.08,493.9,604.07,526.92
430,17.916,vest,0.8746,638.36,294.74,721.1,400.9
430,17.916,vest,0.8732,523.45,283.29,613.42,394.2
430,17.916,boots,0.8087,652.66,473.68,677.28,502.57
430,17.916,helmet,0.7957,549.2,233.89,590.18,271.36
430,17.916,no-helmet,0.7734,663.14,255.5,696.89,289.94
430,17.916,boots,0.7691,680.73,493.15,706.1,527.88
430,17.916,boots,0.6457,552.01,490.46,581.81,515.98
430,17.916,boots,0.4958,567.82,498.32,605.95,531.59
431,17.958,vest,0.8783,638.91,293.58,722.7,400.36
431,17.958,vest,0.8742,523.02,283.84,613.8,396.04
431,17.958,helmet,0.7925,550.41,234.35,591.32,271.88
431,17.958,no-helmet,0.7743,664.29,254.12,698.87,290.08
431,17.958,boots,0.7274,652.96,473.34,677.45,502.36
431,17.958,boots,0.7042,680.75,494.84,705.41,528.15
431,17.958,boots,0.5556,551.88,489.49,579.74,514.56
431,17.958,boots,0.5368,571.1,503.83,606.91,536.33
432,17.999,vest,0.878,639.37,291.93,723.63,400.01
432,17.999,vest,0.8754,522.36,284.96,614.35,396.86
432,17.999,helmet,0.7976,550.6,234.87,591.86,272.69
432,17.999,no-helmet,0.7552,665.96,252.81,700.54,288.87
432,17.999,boots,0.7398,680.83,495.4,705.33,528.0
432,17.999,boots,0.6447,653.25,472.07,677.39,502.52
432,17.999,boots,0.5842,569.4,504.36,605.97,539.25
432,17.999,boots,0.5033,551.61,488.94,579.55,514.96
433,18.041,vest,0.879,639.78,290.54,725.3,399.99
433,18.041,vest,0.8761,522.68,285.9,615.04,398.47
433,18.041,helmet,0.7983,550.86,235.01,592.95,273.75
433,18.041,no-helmet,0.7311,667.81,251.7,701.81,286.92
433,18.041,boots,0.6847,680.92,495.58,705.01,527.61
433,18.041,boots,0.4342,567.72,500.86,604.59,539.28
433,18.041,boots,0.4218,653.59,471.6,677.46,502.94
434,18.083,vest,0.8809,640.41,289.37,727.01,400.21
434,18.083,vest,0.8754,523.51,286.44,615.48,398.95
434,18.083,helmet,0.7961,551.69,235.24,594.26,273.65
434,18.083,no-helmet,0.7135,668.5,250.71,701.93,285.21
434,18.083,boots,0.6733,680.93,495.65,705.14,527.54
434,18.083,boots,0.5482,653.17,472.7,675.16,502.93
434,18.083,boots,0.4801,555.07,492.04,602.21,540.05
435,18.124,vest,0.8824,640.98,288.55,728.8,400.31
435,18.124,vest,0.8772,523.56,286.38,616.13,399.72
435,18.124,helmet,0.795,553.21,234.95,595.59,272.9
435,18.124,no-helmet,0.7224,669.3,249.57,701.89,283.12
435,18.124,boots,0.6919,680.72,495.63,705.15,527.27
435,18.124,boots,0.6339,653.06,473.43,675.71,504.07
436,18.166,vest,0.8839,642.22,287.39,730.73,400.13
436,18.166,vest,0.8775,524.39,286.12,617.0,399.67
436,18.166,helmet,0.7878,554.61,233.92,596.77,271.41
436,18.166,no-helmet,0.7362,669.66,248.41,701.86,280.8
436,18.166,boots,0.7245,680.09,494.92,705.42,526.49
436,18.166,boots,0.7181,652.87,475.27,676.73,510.21
437,18.208,vest,0.8856,643.47,286.6,731.21,399.5
437,18.208,vest,0.8772,525.27,285.16,617.95,398.73
437,18.208,helmet,0.7902,555.5,232.43,598.7,269.89
437,18.208,no-helmet,0.7407,669.86,247.64,701.61,279.27
437,18.208,boots,0.676,678.58,493.94,705.2,526.33
437,18.208,boots,0.6596,653.07,483.31,676.72,514.94
437,18.208,boots,0.6308,568.5,508.24,600.32,541.14
438,18.249,vest,0.8889,644.29,286.39,733.47,399.0
438,18.249,vest,0.8781,526.23,284.13,619.58,398.37
438,18.249,helmet,0.8111,556.07,231.53,599.8,268.37
438,18.249,no-helmet,0.7488,669.91,247.24,701.71,279.44
438,18.249,boots,0.7198,569.15,508.76,600.71,541.49
438,18.249,boots,0.4512,652.95,488.02,677.98,521.92
439,18.291,vest,0.8892,644.97,286.5,734.41,399.27
439,18.291,vest,0.8802,526.69,283.13,620.86,398.43
439,18.291,helmet,0.8049,556.77,230.5,600.55,266.97
439,18.291,boots,0.7928,571.04,510.38,600.68,541.58
439,18.291,no-helmet,0.7431,669.74,246.96,701.64,279.02
440,18.333,vest,0.8887,644.83,286.71,734.9,400.09
440,18.333,vest,0.8815,527.08,282.09,621.8,398.89
440,18.333,boots,0.8113,571.64,511.01,601.07,542.09
440,18.333,helmet,0.8086,557.88,229.22,601.0,265.54
440,18.333,no-helmet,0.7405,669.69,246.82,701.54,278.63
440,18.333,boots,0.7355,677.38,496.33,705.09,528.04
440,18.333,boots,0.7329,651.98,502.52,677.87,534.93
441,18.374,vest,0.8909,645.24,287.28,734.97,402.31
441,18.374,vest,0.8824,526.6,281.4,622.33,398.91
441,18.374,helmet,0.8149,558.54,228.24,601.34,264.88
441,18.374,boots,0.8101,571.99,512.16,601.35,542.43
441,18.374,boots,0.7881,677.6,496.63,705.03,528.44
441,18.374,boots,0.7557,650.89,506.07,677.13,542.86
441,18.374,no-helmet,0.7481,669.72,246.8,701.22,278.71
442,18.416,vest,0.893,645.13,287.66,734.8,404.33
442,18.416,vest,0.8841,526.84,280.1,622.83,398.85
442,18.416,boots,0.8255,572.1,512.09,601.48,542.33
442,18.416,helmet,0.8165,558.76,226.15,600.47,262.67
442,18.416,no-helmet,0.7579,669.3,247.69,701.06,280.18
442,18.416,boots,0.6987,676.88,494.86,705.04,527.92
443,18.458,vest,0.8956,644.75,288.79,734.79,406.57
443,18.458,vest,0.8847,527.0,278.98,623.51,398.61
443,18.458,boots,0.8355,572.3,512.6,601.74,542.46
443,18.458,helmet,0.8153,557.83,225.16,600.19,261.65
443,18.458,no-helmet,0.7642,668.31,248.39,700.92,281.21
443,18.458,boots,0.5808,677.04,494.99,705.22,528.03
443,18.458,boots,0.5083,546.56,499.84,570.39,529.31
444,18.499,vest,0.8963,644.18,289.86,734.94,408.65
444,18.499,vest,0.8855,526.84,278.45,623.99,398.65
444,18.499,helmet,0.8133,556.96,224.96,599.6,261.19
444,18.499,boots,0.8057,572.03,512.3,601.51,543.01
